Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cc3ccccc3s2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	123.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
COc1ccc(CC(=O)NC(=N)N[C@H](Cn2cc(-c3ccccc3)nn2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	677.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
COc1ccc(CC(=O)NC(=N)NCC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	18340.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(Cl)c2)c1.O=C(O)C(F)(F)F	IC50	'='	5.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC	IC50	'='	57.0	nM	Inhibition of human liver cathepsin D using Mca-Gly-Lys-Pro-Ile-Leu-Phe-Phe-Arg-Leu-Lys-(Dnp)-D-Arg-NH2 as substrate preincubated for 15 mins followed by substrate addition measured every 5 mins for 120 mins by fluorescence analysis
CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)O)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC	IC50	'='	5500.0	nM	Inhibition of cathepsin D in human MDA-MB-231 cell lysates using Mca-Gly-Lys-Pro-Ile-Leu-PhePhe-Arg-Leu-Lys-(Dnp)-D-Arg-NH2 as substrate pretreated for 15 mins followed by substrate addition measured at 30 secs interval for 30 mins by fluorescence assay
N=C1NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C(=O)N1C1CCCCC1	IC50	'>'	10000.0	nM	Fluorescence Resonance Energy Transfer (FRET) Assay : The recombinant human BACE1, Cathepsin D, and Cathepsin E enzymes were purchased from R&D Systems (catalog numbers are 931-AS, 1014AS and 1294AS, respectively). The enzymatic inhibition activity assays were determined using the fluorescence resonance energy transfer (FRET) assay. The assays were performed in a 384-well plate format. The recombinant human BACE-1 enzyme (R&D Systems, catalog#931-AS) was diluted to 20 ng/μL in assay buffer (100 mM sodium acetate pH 4.0), 10 point 1:3 serial dilutions of compound in DMSO were preincubated with the enzyme for 15 min at room temperature. The concentration of Cathepsin D was 20 ng/μL, and 1 ng/μL of Cathepsin E was used. CatD and CatE were activated by incubation in assay buffer (0.1 M NaOAc, 0.2 M NaCl, pH 3.5) at room temperature for 30 min. Subsequently, the rhBACE-1 substrate (R&D Systems, catalog# ES004), the Cathepsin D and Cathepsin E substrate (R&D Systems, Catalog # ES001) were added accordingly to final concentration
CCOc1ccc2nc(Sc3ccc(NC(=O)c4ccccc4O)cc3)sc2c1	IC50	'>'	10000.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1	IC50	'='	64.0	nM	Inhibition of human cathepsin D
CC1(C)Cc2ccc(-c3cncc(F)c3)cc2C2(COC(N)=N2)C1	IC50	'='	48603.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncnc4)cc32)N=C1N	IC50	'='	14704.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O	IC50	'>'	50000.0	nM	Inhibition of human Cathepsin D
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC(C)C	IC50	'='	12200.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
O=C(Nc1ccc(Sc2nc3ccc(Cl)cc3s2)cc1)c1cc(Cl)cc(Cl)c1O	IC50	'='	1200.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C	IC50	'='	820.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
COc1ncccc1-c1cccc(C2(c3ccc(OC(F)(F)F)cc3)N=C(N)N(C)C2=O)c1	IC50	'='	2050.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
Nc1nc2cc(-c3ccc(CCCc4ccccc4)cc3)ccc2c(=O)n1CC1CCCO1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F	IC50	'='	851.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c2ccccc2)c1.O=C(O)C(F)(F)F	IC50	'='	108.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F	IC50	'='	45.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCCCCCCC(=O)N[C@@H](C)C(=O)N1	IC50				Inhibition of human cathepsin D
CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N	IC50	'='	24000.0	nM	Inhibition of human cathepsin D by FRET assay
O=C(Nc1ccc(Oc2nc3ccccc3s2)cc1)c1cc(Cl)cc(Cl)c1O	IC50	'='	2800.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
COc1cc(Br)c(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(-c3nnn[nH]3)c2)cc1OC	IC50	'='	140.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
COc1ccc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC	IC50	'='	67.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
COc1ccc(CC(=O)NC(=N)N[C@@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC	IC50	'='	8300.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
COc1cc(CC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC	IC50	'='	10000.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
O=C(Nc1ccc(Sc2nc3ccc(OC(F)(F)F)cc3s2)cc1)c1cc(Cl)cc(Cl)c1O	IC50	'='	1700.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
NC1=NC(c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCCO3)C2=NCCCN12	IC50	'='	9600.0	nM	Inhibition of human cathepsin D by FRET
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC1CCCCC1.O=C(O)C(F)(F)F	IC50	'='	447.0	nM	Inhibition of human cathepsin D assessed as cleavage of wtKAHRP fluorogenic substrate
CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCCCC(C)Nc3cc(OC)cc4cccnc34)cc2)cc1)[C@@H](C)CC	IC50				Inhibition of human cathepsin D
CCCN(CCC)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	IC50	'='	4900.0	nM	Inhibition of human recombinant cathepsin D
C=C1C[C@@H]([C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@H](C(=O)N[C@@H](C)C(=O)O)C1	IC50	'='	430.0	nM	Inhibitory concentration against human Cathepsin D
CC(C)Oc1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1	IC50	'='	670.0	nM	Inhibition of human cathepsin D
CC1(C)CC2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(-c3cccc(Cl)c3)ccc2O1	IC50	'='	420.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N	IC50	'='	2513.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CC(C)Oc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1	IC50	'='	430.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCOc1ccc2nc(Sc3ccc(NS(=O)(=O)c4cc(Cl)cc(Cl)c4OS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	IC50	'='	460.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
CCN(CC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCCC2)c1	IC50	'='	250.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition and measured every min for 8 to 15 mins by FRET assay
Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c(F)cn1	IC50	'>'	250000.0	nM	Inhibition of human Cathepsin D using Mca-GKPILFFRLK(DNP)D-R-NH2 as a substrate
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C2CCCCC2)c1.O=C(O)C(F)(F)F	IC50	'='	57.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1.O=C(O)C(F)(F)F	IC50	'='	180.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CNC(=O)Oc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)cc1Br	IC50	'='	370.0	nM	Inhibition of human cathepsin D
CSc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1	IC50	'='	447.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)C(C)CC	IC50	'='	320.0	nM	Inhibitory concentration against Human cathepsin D
CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@]12C	IC50	'='	490.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(F)c4)cc32)N=C1N	IC50	'='	6760.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CC#Cc1cncc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1	IC50	'='	973.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCOc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1	IC50	'='	1085.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C#N)c4)cc32)N=C1N	IC50	'='	1176.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
COc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	IC50	'='	2000.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
COc1cc(Br)c(C(=O)N[C@@H](Cc2cccc(Oc3ccccc3)c2)[C@@H](O)CN(CCc2ccc(Cl)cc2Cl)C(=O)CCN2C(=O)c3ccccc3C2=O)cc1OC	IC50	'='	0.7	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)ccc4NS(=O)(=O)c4cccc(C(=O)O)c4)cc3)sc2c1	IC50	'='	2200.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
O=C(Nc1ccc(Sc2nc3ccccc3s2)c(C(F)(F)F)c1)c1cc(Cl)cc(Cl)c1O	IC50	'='	1100.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
CC1(C)Cc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C1	IC50	'='	29540.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(CSC(N)=N2)C1	IC50	'='	8096.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CCN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N	IC50	'='	1224.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncnc4)cc32)N=C1N	IC50	'='	3072.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)o1	IC50	'='	180420.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4)cc32)N=C1N	IC50	'='	8611.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N	IC50	'='	2292.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
Cc1cccc(Cc2cc(C[C@@H]3CS(=O)(=O)C[C@H](NCc4cccc(C(C)C)c4)[C@H]3O)ccc2O)c1	IC50	'='	7100.0	nM	Inhibition of human cathepsin D
C#CC[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccccn1)C(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O	IC50	'='	50.0	nM	Inhibition of human cathepsin D after 30 mins by FRET assay
CCCc1c(OCc2ccc(/C=C3\SC(=S)NC3=O)cc2)ccc(C(=O)c2ccccc2)c1O	IC50	'='	340.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2	IC50	'='	69000.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12	IC50	'='	24000.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCC3CC3)cc(N3CCCCC3)c2)c1	IC50	'='	760.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition and measured every min for 8 to 15 mins by FRET assay
COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCCCO)cc(N3CCCCC3)c2)c1	IC50	'='	2250.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition and measured every min for 8 to 15 mins by FRET assay
COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCCN(C)C)cc(N3CCCCC3)c2)c1	IC50	'='	4800.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition and measured every min for 8 to 15 mins by FRET assay
CCCN(CCC)C(=O)c1cc(C#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)c1	IC50	'='	560.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition and measured every min for 8 to 15 mins by FRET assay
CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C	IC50	'='	7500.0	nM	The compound was tested for its inhibitory activity against human cathepsin D
COc1ccc(Cc2cccc(C3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1	IC50	'='	24900.0	nM	Inhibition of human cathepsin D by FRET
COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)cc2)c([N+](=O)[O-])cc1OC	IC50	'='	1500.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N	IC50	'='	21440.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)N2CCCCC2)c1	IC50	'>'	20000.0	nM	Inhibition of human recombinant cathepsin D
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1	IC50	'>'	20000.0	nM	Inhibition of human recombinant cathepsin D
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N	IC50	'='	404.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N	IC50	'='	477.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N	IC50				Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C(F)(F)F)c4)cc32)N=C1N	IC50	'='	798.0	nM	Inhibition of human spleen cathepsin D using 5-FAM/QXL as peptide substrate after 1 hr by FRET assay
CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N	IC50	'='	27280.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(O)c(O)c1	IC50	'='	28500.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate by FRET analysis
O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc([N+](=O)[O-])cc1	IC50	'='	17800.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate by FRET analysis
CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CO)c3)[C@@H]2O)c1	IC50	'='	2100.0	nM	Inhibition of human cathepsin D
Cc1ccc2c(NNC(=O)c3ccccc3O)c3ccccc3nc2c1C	IC50	'='	0.5	nM	Inhibition of human cathepsin D by FRET assay
Nc1cccc(-c2cc(-c3ccccc3)cc3nc(N)n(CC4CCCO4)c(=O)c23)c1	IC50	'='	93000.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
CCCCCCCCc1cc(CCC(=O)O)c2c(=O)n(CC3CCCO3)c(N)nc2c1	IC50	'='	430.0	nM	Inhibition of human cathepsin D using DABCYL-Glu-Arg-Nle-Phe-Leu-Ser-Phe-Pro-EDANS as substrate preincubated for 30 mins followed by substrate addition measured every 1 min within 8 to 15 mins by FRET assay
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl	IC50	'='	6280.0	nM	Inhibition of human cathepsin D by FRET based peptide cleavage assay
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	59.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F	IC50	'='	204.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F	IC50	'='	18.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	122.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC.O=C(O)C(F)(F)F	IC50	'='	106.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)C)cc1OC.O=C(O)C(F)(F)F	IC50	'='	431.0	nM	Inhibition of human liver Cathepsin D preincubated for 10 mins followed by substrate addition and further incubated for 2 hrs in dark by fluorimetric analysis
CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12	IC50	'='	2700.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
C[C@@]12COCC[C@H]1Oc1ccc(-c3cccnc3F)cc1[C@@]21COC(N)=N1	IC50	'>'	200000.0	nM	Inhibition of human liver cathepsin D measured for 1 hr by FRET assay
Cl.N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1	IC50	'='	14000.0	nM	Inhibition of human Cathepsin D by FRET assay
COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1	IC50	'='	110.0	nM	Selectivity for their inhibitory potency against human cathepsin D.
CC(C)[C@H](NC(=O)[C@H](NCc1ccc(Cl)cc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1	IC50	'='	1800.0	nM	Selectivity for their inhibitory potency against human cathepsin D.
CCOc1ccc2nc(Sc3ccc(NS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	IC50	'='	1500.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cccc(C)c4O)cc3)sc2c1	IC50	'>'	10000.0	nM	Inhibitory activity against human liver Cathepsin D using Cathepsin D assay.
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(F)c2)cc1OC	IC50	'='	170.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(-c3nnn[nH]3)c2F)cc1OC	IC50	'='	280.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c([N+](=O)[O-])cc1OC	IC50	'='	440.0	nM	Inhibition of human liver cathepsin D using MCA-labeled GKPILFFRLK(Dnp)-D-R-NH2 peptide by fluorescence-based assay
CCN(C(C)C)S(=O)(=O)CC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O	IC50	'='	8200.0	nM	Inhibition against human cathepsin D was determined
