Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	29.0	nM	Inhibition of recombinant human cathepsin K by fluorescence assay
CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	1.3	nM	Inhibitory activity against cathepsin K using humanized rabbit enzyme
CC(C)CC(NC(c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	4.6	nM	Inhibitory activity against cathepsin K using humanized rabbit enzyme
CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)C1CCCCC1)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-K
CC(=O)N1CCC(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#Cc1ncc2cc(CNc3ccccc3)n(CCC3CCCCC3)c2n1	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCN3CCCCC3)c2n1	IC50	'>'	1000.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@@H]1Sc1ccccc1)OCc1ccccc1	IC50	'='	72.0	nM	Inhibition of recombinant human Cathepsin K
CC[C@@H](CC1CCCCC1)OC(=O)NC1CCN(C#N)C1	IC50	'='	8.9	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1noc(C)n1	IC50	'='	8100.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	68.0	nM	Inhibitory potency against human Cathepsin K
CC(C)C[C@H](NC(=O)OCC1CCCCC1)C(=O)NC1CCN(C#N)C1	IC50	'='	19.0	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
CCCC[C@H](NC(=O)OCC1(CC)CCCCC1)C(=O)C(=O)Nc1cc[nH]n1	IC50	'='	18.0	nM	Inhibitory potency against human Cathepsin K
N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
N#CN1CC(CNC(=O)C2CCCCC2)C1	IC50	'='	5.0	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)OC(C(C)(C)C)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	0.71	nM	Inhibitory activity against human cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)OC(C)(C)C)CC1=O	IC50	'='	3.9	nM	Inhibition of humanized rabbit cathepsin K
Cc1cccc(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)n1	IC50	'='	2042.0	nM	Inhibition of human cathepsin K by fluorescence assay
N#Cc1nc(-c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)cc2[nH]cnc12	IC50	'>'	10000.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCCc1cc(-c2ccccc2C(F)(F)F)nc(C#N)n1	IC50	'='	4070.0	nM	Inhibition of human recombinant cathepsin K
CCCC[C@@H](C=O)NC(=O)OCCCc1ccccc1	IC50	'='	600.0	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc(Cl)c1	IC50	'='	6309.57	nM	Inhibition of cathepsin K
N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc2c1CCCC2	IC50	'>'	10000.0	nM	Inhibition of cathepsin K
Cc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1	IC50	'='	6309.57	nM	Inhibition of cathepsin K
Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1	IC50	'='	1258.93	nM	Inhibition of cathepsin K
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1	IC50	'='	25.12	nM	Inhibition of human recombinant cathepsin K using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
CCCn1c(=O)c(C#N)nn(C2CCCC2)c1=O	IC50	'='	870.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCc2ccccc2)c1=O	IC50	'='	4460.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#Cc1nn(C2CCCCCC2)c(=O)n(CCCN2CCCCC2)c1=O	IC50	'='	100.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1	IC50	'='	100.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CCCn1c(=O)c(C#N)nn(-c2cccc(C(C)(C)C)c2)c1=O	IC50	'='	288.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
N#CCNC(=O)[C@H](Cc1cccc(-c2ccncc2)c1)NC(=O)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage
CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)CC(C)C	IC50	'='	6.5	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCO3)cc2)c1	IC50	'='	614.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCN3)cc2)c1	IC50	'='	216.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3=CCNCC3)cc2)c1	IC50	'='	57.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
COc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCC(C)C)cc2)cc1	IC50	'<'	3.0	nM	Inhibitory activity against recombinant human cathepsin K activity using fluorescence assay
CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	25.12	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)OCC1(CCCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	16.98	nM	Inhibition of human cathepsin K
CC(C)(C)C[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	250.0	nM	Inhibitory activity against recombinant human cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'<='	0.005	nM	Inhibition of humanized rabbit Cathepsin K
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccnn1C1CCCCC1	IC50	'='	22.0	nM	Concentration required to inhibit 50% of cysteine protease cathepsin K of human
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1[nH]ncc1C	IC50	'='	0.47	nM	Concentration required to inhibit 50% of cysteine protease cathepsin K of human
Cn1cnc2c(C#N)nc(-c3ccc(OCc4ccccn4)c(C(F)(F)F)c3)cc21	IC50	'='	2291.0	nM	Inhibition of human cathepsin K by fluorescence assay
CSc1ccc(-c2cnccc2C2CCC(F)(F)CC2C(=O)NCC#N)cc1	IC50	'='	1.0	nM	Inhibition of humaized rabbit cathepsin K
CCCC[C@H](NC(=O)OCC(C)(C)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	13.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay
CC[C@@H](CC1CCCCC1)OC(=O)N1CCC(NC#N)C1	IC50	'='	200.0	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
CCCC[C@@H](C=O)NC(=O)O[C@@H](C)CC1CCCCC1	IC50	'='	2.7	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1	IC50	'='	20.42	nM	Inhibition of human Cathepsin K/O2
N#CCNC(=O)C1CC(F)(F)CCC1c1cnccc1-c1ccc(SCF)cc1	IC50	'='	2.0	nM	Inhibition of humaized rabbit cathepsin K
CCCC[C@H](NC(=O)OCC1(COc2nc(-c3ccccc3)cs2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	5.5	nM	Inhibitory potency against human Cathepsin K
CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1	IC50	'='	0.02512	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O	IC50	'='	0.1288	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	0.4074	nM	Inhibition of human cathepsin K
CCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F	IC50	'>'	10000.0	nM	Inhibition of human cathepsin K by fluorescence assay
C[C@@H]1CN(c2ccc3c(c2)OCO3)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1	IC50	'='	9.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCC3)cc2)CC1	IC50	'='	79.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CC(=O)N1CCCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	IC50	'='	290.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1	IC50	'='	16.2	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)Nc1ccon1	IC50	'='	350.0	nM	Inhibitory potency against human Cathepsin K
CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1C(C)C	IC50	'='	54.0	nM	Inhibitory potency against human Cathepsin K
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12	IC50	'='	0.84	ug.mL-1	Inhibition of human Cathepsin K
CC(C)(C)Cn1c(CN2CCC3(CC2)NC(=O)NC3=O)cc2cnc(C#N)nc21	IC50	'<'	1.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CCOC(=O)N1CCCC(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C(=O)C1	IC50	'='	54.0	nM	Inhibition of humanized rabbit cathepsin K
CC(=O)CN1CCN(c2ccc(-c3cccc(C(CC(C)C)C(=O)NCC#N)c3)cc2)CC1	IC50	'='	10.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	IC50	'='	9.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CCCC[C@@H](C=O)NC(=O)OC(Cc1ccccc1)Cc1ccccc1	IC50	'='	71.0	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
N#CN1CCC(NS(=O)(=O)c2ccccc2)C1	IC50	'='	18.0	nM	Inhibitory activity tested against Human Cathepsin K receptor using gelatinase assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1	IC50	'='	15.85	nM	Inhibition of human recombinant cathepsin K using Z-Phe-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay
CCCC[C@@H](C=O)NC(=O)OC(C(C)C)C(C)C	IC50	'='	0.56	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	405.4	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(C)CC(NC(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(=O)N(C)N(C)C#N	IC50	'='	2.4	nM	Inhibition of recombinant His-tagged human cathepsin K expressed in Escherichia coli
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCS(=O)(=O)CC2)CC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1	IC50	'>='	25000.0	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	3.02	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Oc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	28.84	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Oc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	5.012	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccc(C(F)(F)F)cc2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1	IC50	'='	0.4169	nM	Inhibition of human cathepsin K
CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1	IC50	'='	11.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccno2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	8.913	nM	Inhibition of human cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)F)C(=O)NCC#N	IC50	'='	0.3	nM	Inhibition of humanized rabbit cathepsin K
CC[C@H](C(=O)N[C@H]1CCN(CC(=O)NC/C=C/S(C)(=O)=O)C1=O)c1cc(Cl)cc(Cl)c1	IC50	'>'	100000.0	nM	Inhibition of human recombinant Cathepsin K using fluorogenic peptide substrate
N#CN1CCCC(CCc2ccccc2)C1	IC50	'='	10000.0	nM	Inhibition of human recombinant cathepsin K after 1 hr
CC(C)(C)OC(=O)N1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin K after 1 hr
COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1	IC50	'>'	25118.86	nM	Inhibition of human recombinant cathepsin K after 1 hr
C[C@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N	IC50	'='	251.19	nM	Inhibition of human recombinant cathepsin K after 1 hr
CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccc(Cl)cc1	IC50	'='	4.6	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(C(=O)OCC)cs1	IC50	'='	230.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(C(F)(F)F)cs1	IC50	'='	13000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)OC(CC)Cc1ccccc1)C(=O)c1nc(C(=O)OCC)cs1	IC50	'>'	13000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)OC(C)(C)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	630.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay
CC(C)=CCC/C(C)=C/Cc1c(CCC(=O)c2ccc(O)cc2O)ccc(O)c1O	IC50	'='	170.0	nM	Inhibition of cathepsin K by fluorimetric assay
CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	71.0	nM	Inhibitory potency against human Cathepsin K
C[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	200.0	nM	Inhibitory activity against recombinant human cathepsin K
CC(C)COC[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)[O-].[Na+]	IC50	'='	34.5	nM	Inhibition of cathepsin K
Cn1cnc2c(C#N)nc(-c3ccc(OCCCN4CCCC4)c(C(F)(F)F)c3)cc21	IC50	'='	871.0	nM	Inhibition of human cathepsin K by fluorescence assay
Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21	IC50	'='	3162.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCNc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	IC50	'>'	10000.0	nM	Inhibition of human cathepsin K by fluorescence assay
N#Cc1nc(-c2ccc(OCCCO)c(C(F)(F)F)c2)cc2[nH]cnc12	IC50	'='	2691.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	IC50	'='	8310.0	nM	Inhibition of human cathepsin K by fluorescence assay
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC(F)(F)F	IC50	'='	277.0	nM	Inhibition of humanized rabbit cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCN(S(=O)(=O)c2ccccn2)CC1=O	IC50	'='	5.7	nM	Inhibition of humanized rabbit cathepsin K
CC(=O)N1CCN(c2nc(C#N)nc(NCC(C)C)c2N)CC1	IC50	'='	9.0	nM	Inhibition of cathepsin K
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N	IC50	'='	17.0	nM	Inhibition of cathepsin K
C[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	1.4	nM	Inhibition of human recombinant cathepsin K
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1	IC50	'='	5900.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1)C(=O)C(=O)NC1CC1	IC50	'='	758.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1nccc(-c2ccc(OCCCO)c(C(F)(F)F)c2)n1	IC50	'='	50.0	nM	Inhibition of human cathepsin K by fluorescence assay
CN1CCN(CCCOc2ccc(-c3ccnc(C#N)n3)cc2C(F)(F)F)CC1	IC50	'='	13.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCc1nccn1CCCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F	IC50	'='	3090.0	nM	Inhibition of human cathepsin K by fluorescence assay
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O	IC50	'='	10000.0	nM	Inhibition of cathepsin K after 10 to 15 mins by fluorescence assay
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1	IC50	'='	5400.0	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CN(CCCC[C@@H](C=O)NC(=O)OC(C)(C)C)C(=O)C(F)(F)F	IC50	'='	50.0	nM	Inhibitory activity against recombinant human cathepsin K
COC(=O)NCCCC[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	15.0	nM	Inhibitory activity against recombinant human cathepsin K
Cc1ccc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1	IC50	'='	6309.57	nM	Inhibition of cathepsin K
Cc1cc(C)cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1	IC50	'='	5011.87	nM	Inhibition of cathepsin K
CC(C)c1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1	IC50	'='	1995.26	nM	Inhibition of cathepsin K
O=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1	IC50	'='	104.0	nM	Inhibition of human recombinant cathepsin K
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	IC50	'='	28.2	nM	Inhibition of human recombinant cathepsin K using z-LR-AFC as substrate by fluorescence assay
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1C(=O)c1ccccn1	IC50	'='	263.0	nM	Inhibition of human recombinant cathepsin K using z-LR-AFC as substrate by fluorescence assay
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)Nc1ccccc1	IC50	'='	6300.0	nM	Inhibitory activity against human cathepsin K
COc1cccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)c1	IC50	'>'	1000.0	nM	Inhibition of recombinant rabbit Cathepsin K in a fluorescence assay
COc1ccc(NCCNC(=O)C2(Nc3ccc(-c4ccccc4)cc3)CCCCC2)cc1	IC50	'='	100.0	nM	Inhibitory activity against recombinant human Cathepsin K
COc1ccc(NCCNC(=O)C(CC(C)C)Oc2cccc(Oc3ccccc3)c2)cc1	IC50	'='	69.0	nM	Inhibitory activity against recombinant human Cathepsin K
CC[C@@H](CNc1ccc(OCC(=O)O)cc1)NC(=O)C1(Nc2cccc(-c3ccccc3)c2)CCCCC1.Cl.Cl	IC50	'='	4.8	nM	Inhibitory activity against recombinant human Cathepsin K
CC[C@@H](CNc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CC(C)C)Nc1cccc(-c2ccccc2)c1.Cl.Cl	IC50	'='	4.5	nM	Inhibitory activity against recombinant human Cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	0.8	nM	Inhibition of humanized rabbit Cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2cc(F)cc(F)c2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	6.0	nM	Inhibition of humanized rabbit Cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2cccc(F)c2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	0.5	nM	Inhibition of humanized rabbit Cathepsin K
CC(C)CC(C(=O)N(CC#N)OC(=O)C(F)(F)F)c1cccc(-c2ccncc2)c1	IC50	'='	150.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCCC2)cc1	IC50	'='	81.0	nM	Inhibitory activity against recombinant human cathepsin K activity using fluorescence assay
CCCC[C@@H](C=O)NC(=O)OCCc1ccccc1	IC50	'='	270.0	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
