"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL426819"	""	"None"	"466.61"	"0"	"2.63"	"L-006235 1"	"CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1"	"IC50"	"'='"	"5400.0"	"nM"	"5.27"	""	""	"UO_0000065"	"11.29"	"0.22"	"2.64"	"5.20"	"0"	"CHEMBL868694"	"Inhibitory activity against mouse cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"5400.0"
"CHEMBL437501"	""	"None"	"481.54"	"0"	"4.00"	"L-873724"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N"	"IC50"	"'='"	"254.0"	"nM"	"6.59"	""	""	"UO_0000065"	"13.70"	"0.27"	"2.60"	"6.66"	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"254.0"
"CHEMBL443319"	""	"None"	"520.36"	"1"	"4.20"	"24"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccccc2)C(F)(F)F)CC1"	"IC50"	"'<'"	"0.2"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.2"
"CHEMBL400750"	""	"None"	"519.47"	"1"	"3.45"	"15"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2cccc(F)c2F)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1"	"IC50"	"'='"	"0.8"	"nM"	"9.10"	""	""	"UO_0000065"	"17.51"	"0.35"	"5.65"	"9.18"	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.8"
"CHEMBL461619"	""	"None"	"522.60"	"1"	"4.77"	"7g"	"CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1"	"IC50"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"14.73"	"0.28"	"2.93"	"8.82"	"0"	"CHEMBL967056"	"Inhibition of mouse cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140079"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"20.0"
"CHEMBL494517"	""	"None"	"504.61"	"1"	"4.66"	"7a"	"CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"15.56"	"0.29"	"3.19"	"9.00"	"0"	"CHEMBL967056"	"Inhibition of mouse cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140079"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""	""	""	"14.0"
"CHEMBL251327"	""	"None"	"447.45"	"0"	"2.38"	"12"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1"	"IC50"	"'='"	"0.9"	"nM"	"9.05"	""	""	"UO_0000065"	"20.22"	"0.41"	"6.67"	"9.13"	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.9"
"CHEMBL1208975"	""	"None"	"409.37"	"0"	"4.50"	"32"	"Cn1cnc2c(C#N)nc(-c3ccc(OCc4ccccn4)c(C(F)(F)F)c3)cc21"	"IC50"	"'='"	"2.5"	"nM"	"8.60"	""	""	"UO_0000065"	"21.01"	"0.39"	"4.10"	"11.23"	"0"	"CHEMBL1211793"	"Inhibition of mouse cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1208745"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"2.5"
"CHEMBL200884"	""	"None"	"313.40"	"0"	"2.40"	"14"	"N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1"	"IC50"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"23.61"	"0.44"	"5.00"	"9.02"	"0"	"CHEMBL868695"	"Inhibitory activity against mouse cathepsin S in mouse splenocytes"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"40.0"
"CHEMBL1669278"	""	"None"	"510.52"	"2"	"5.19"	"5d"	"Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCN(Cc5ncco5)CC4)c(C(F)(F)F)c3)cc21"	"IC50"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	"17.23"	"0.32"	"3.61"	"9.46"	"0"	"CHEMBL1670809"	"Inhibition of mouse cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1667802"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""	""	"1.6"
"CHEMBL184514"	""	"None"	"390.53"	"0"	"3.53"	"11"	"CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1"	"IC50"	"'='"	"34100.0"	"nM"	"4.47"	""	""	"UO_0000065"	"11.44"	"0.21"	"0.94"	"6.55"	"0"	"CHEMBL868694"	"Inhibitory activity against mouse cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"34100.0"
"CHEMBL198848"	""	"None"	"509.60"	"1"	"3.67"	"2"	"CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC(F)(F)F)CCCCC4)cc3)cs2)CC1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL868695"	"Inhibitory activity against mouse cathepsin S in mouse splenocytes"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"10000.0"
"CHEMBL3093934"	""	"None"	"457.94"	"0"	"2.57"	"77"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)c2ccccc2)CC1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"19.65"	"0.40"	"6.43"	"8.38"	"0"	"CHEMBL3096507"	"Inhibition of mouse cathepsin-S using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"0.001"
"CHEMBL3093940"	""	"None"	"405.48"	"0"	"0.35"	"21"	"N#CCNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	""	"UO_0000065"	"22.20"	"0.44"	"8.65"	"7.72"	"0"	"CHEMBL3096507"	"Inhibition of mouse cathepsin-S using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"0.001"
"CHEMBL3093935"	""	"None"	"463.99"	"0"	"2.84"	"78"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCCCC2)CC1"	"IC50"	"'='"	"0.2"	"nM"	"9.70"	""	""	"UO_0000065"	"20.90"	"0.43"	"6.86"	"9.04"	"0"	"CHEMBL3096507"	"Inhibition of mouse cathepsin-S using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"0.0002"
"CHEMBL3093932"	""	"None"	"387.38"	"0"	"1.38"	"75"	"N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)CN2)CC1"	"IC50"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"21.22"	"0.43"	"6.84"	"8.30"	"0"	"CHEMBL3096507"	"Inhibition of mouse cathepsin-S using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3091448"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""	""	"0.006"
"CHEMBL3925375"	""	"None"	"513.56"	"2"	"5.14"	"BDBM225186"	"CCN1CCC(COc2ccc(-c3nc(C#N)nc4c3ccn4CC3CCOC3)cc2C(F)(F)F)CC1"	"IC50"	"'='"	"3.2"	"nM"	"8.49"	""	"393696"	"UO_0000065"	"16.54"	"0.31"	"3.35"	"11.15"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"3.2"
"CHEMBL250720"	""	"None"	"530.37"	"1"	"3.66"	"20"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Br)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1"	"IC50"	"'='"	"0.2"	"nM"	"9.70"	""	""	"UO_0000065"	"18.29"	"0.41"	"6.04"	"9.79"	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.2"
"CHEMBL3926439"	""	"None"	"514.55"	"1"	"4.09"	"BDBM225107"	"CN(C)C(=O)CN1CCC(CCOc2ccc(-c3nc(C#N)nc4c3ccn4C)cc2C(F)(F)F)CC1"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	"393669"	"UO_0000065"	"17.49"	"0.33"	"4.91"	"10.31"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"1.0"
"CHEMBL184514"	""	"None"	"390.53"	"0"	"3.53"	"11"	"CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1"	"IC50"	"'='"	"740.0"	"nM"	"6.13"	""	""	"UO_0000065"	"15.70"	"0.29"	"2.60"	"8.99"	"0"	"CHEMBL868695"	"Inhibitory activity against mouse cathepsin S in mouse splenocytes"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"740.0"
"CHEMBL1209086"	""	"None"	"403.41"	"0"	"3.86"	"44"	"CN(C)CCCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F"	"IC50"	"'='"	"2.6"	"nM"	"8.59"	""	""	"UO_0000065"	"21.28"	"0.40"	"4.73"	"12.82"	"0"	"CHEMBL1211793"	"Inhibition of mouse cathepsin S by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1208745"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"2.6"
"CHEMBL371064"	"BALICATIB"	"2.0"	"411.55"	"0"	"2.29"	"10"	"CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1"	"IC50"	"'='"	"480.0"	"nM"	"6.32"	""	""	"UO_0000065"	"15.35"	"0.29"	"4.03"	"7.14"	"0"	"CHEMBL868695"	"Inhibitory activity against mouse cathepsin S in mouse splenocytes"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"480.0"
"CHEMBL426819"	""	"None"	"466.61"	"0"	"2.63"	"39n"	"CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1"	"IC50"	"'='"	"318.0"	"nM"	"6.50"	""	""	"UO_0000065"	"13.93"	"0.27"	"3.87"	"6.41"	"0"	"CHEMBL868695"	"Inhibitory activity against mouse cathepsin S in mouse splenocytes"	"B"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"318.0"
"CHEMBL3908547"	""	"None"	"542.57"	"1"	"3.42"	"BDBM225139"	"CN1CCC[C@H]1C(=O)N1CCC(CCOc2ncc(-c3nc(C#N)nc4c3ncn4C)cc2C(F)(F)F)CC1"	"IC50"	"'='"	"0.85"	"nM"	"9.07"	""	"393682"	"UO_0000065"	"16.72"	"0.32"	"5.65"	"8.02"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"0.85"
"CHEMBL3975765"	""	"None"	"430.43"	"0"	"3.69"	"BDBM225196"	"Cn1ccc2c(-c3cnc(OCCC4CCNCC4)c(C(F)(F)F)c3)nc(C#N)nc21"	"IC50"	"'='"	"1.8"	"nM"	"8.74"	""	"393698"	"UO_0000065"	"20.32"	"0.39"	"5.05"	"9.86"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"1.8"
"CHEMBL251719"	""	"None"	"530.37"	"1"	"3.66"	"21"	"N#CC1(NC(=O)[C@H](CS(=O)(=O)c2cccc(Br)c2)N[C@@H](c2ccccc2)C(F)(F)F)CC1"	"IC50"	"'<'"	"0.2"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL923079"	"Inhibition of mouse recombinant cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1140679"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.2"
"CHEMBL199358"	""	"None"	"453.57"	"0"	"2.72"	"12"	"N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1"	"IC50"	"'='"	"8500.0"	"nM"	"5.07"	""	""	"UO_0000065"	"11.18"	"0.22"	"2.35"	"4.72"	"0"	"CHEMBL868694"	"Inhibitory activity against mouse cathepsin S"	"B"	"BAO_0000357"	"single protein format"	"Mus musculus"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL1141213"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""	""	"8500.0"
"CHEMBL3981481"	""	"None"	"580.62"	"1"	"4.16"	"BDBM225200"	"Cn1cnc2c(-c3ccc(OCCC4CCN(CC(=O)N5CCC(C#N)CC5)CC4)c(C(F)(F)F)c3)nc(C#N)nc21"	"IC50"	"'='"	"1.0"	"nM"	"9.00"	""	"393699"	"UO_0000065"	"15.50"	"0.29"	"4.84"	"7.26"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"1.0"
"CHEMBL4113812"	""	"None"	"543.55"	"1"	"3.01"	"BDBM225225"	"CN1CCC[C@@H]1C(=O)N1CC[C@@H](OCCOc2ncc(-c3nc(C#N)nc4c3ccn4C)cc2C(F)(F)F)C1"	"IC50"	"'='"	"0.62"	"nM"	"9.21"	""	"393703"	"UO_0000065"	"16.94"	"0.32"	"6.20"	"8.42"	"0"	"CHEMBL3888381"	"Inhibition Assay: First, spleen cells collected from C57BL/6 mice were seeded in a 96-well plate so as to be a 1× 105 cells/well, then, 5-fold dilution of 10 mM DMSO solution of the test compound was serially performed with RPMI 1640 medium (including 10% fetal bovine serum (FCS), 5×10^−5 M 2-mercaptoethanol, 50 IU/mL penicillin and 50 μg/mL streptomycin) nine times such that the final concentration becomes 0.026 nM to 10 μM, and the resultant products were added thereto (the final DMSO concentration was 0.1%). At the same time, LPS (Sigma L4005) was added to the wells such that the final concentration becomes 2 μg/mL, and culture was performed at 37° C. for 48 hours in 5% CO2. After culturing, the cells were stained at 4° C. for 20 minutes with PE-labeled streptavidin (BD BIOSCIENCE 554061) and biotin-labeled YAe antibody (EBIOSCIENCE 13-5741-85) together with FITC-labeled anti-mouse B220 antibody (BD BIOSCIENCE 553088), and an expression level (fluorescence intensity of YAe-bioti"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"spleen"	"None"	""	""	""	"CHEMBL4098"	"Cathepsin S"	"Mus musculus"	"SINGLE PROTEIN"	"CHEMBL3886685"	"37"	"BindingDB Patent Bioactivity Data"	""	"2016"	"None"	""	""	""	"0.62"
