"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL231669"	""	"None"	"593.74"	"1"	"2.81"	"16"	"CCCCS(=O)(=O)C[C@@H](NC(=O)C1CC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"446.0"	"nM"	"6.35"	""	""	"UO_0000065"	"10.70"	"0.21"	"3.54"	"5.10"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"446.0"
"CHEMBL189417"	""	"None"	"539.61"	"1"	"4.40"	"6n"	"CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)NCc1cccnc1"	"IC50"	"'='"	"18000.0"	"nM"	"4.75"	""	""	"UO_0000065"	"8.79"	"0.17"	"0.34"	"3.48"	"0"	"CHEMBL829134"	"Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142749"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"18.0"
"CHEMBL3649367"	""	"None"	"688.57"	"1"	"3.86"	"BDBM122476"	"CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(Br)cc2C(F)(F)F)CN1c1cc(C)nn1C1CCC1)C(=O)C(=O)NC1CC1"	"IC50"	"'='"	"1298.5"	"nM"	"5.89"	""	"251264"	"UO_0000065"	"8.55"	"0.19"	"2.03"	"4.51"	"0"	"CHEMBL3707676"	"Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638694"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"None"	""	""	""	"1298.5"
"CHEMBL2111806"	""	"None"	"404.56"	"0"	"3.87"	"46(R)"	"CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1"	"IC50"	"'='"	"2599.0"	"nM"	"5.58"	""	""	"UO_0000065"	"13.81"	"0.25"	"1.72"	"9.41"	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"2599.0"
"CHEMBL123199"	""	"None"	"446.64"	"1"	"5.04"	"51"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(C)(C)C)CC3)cc2)c1"	"IC50"	"'='"	"379.0"	"nM"	"6.42"	""	""	"UO_0000065"	"14.38"	"0.27"	"1.38"	"10.82"	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"379.0"
"CHEMBL117658"	""	"None"	"317.43"	"0"	"4.03"	"6g"	"CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCC1"	"IC50"	"'='"	"810.0"	"nM"	"6.09"	""	""	"UO_0000065"	"19.19"	"0.36"	"2.06"	"11.00"	"0"	"CHEMBL657292"	"Inhibitory concentration against recombinant human cathepsin B was determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147461"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"810.0"
"CHEMBL195963"	""	"None"	"436.55"	"0"	"4.80"	"6d"	"CCCC[C@H](NC(=O)O[C@H]1CCCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL828748"	"Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143550"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"2000.0"
"CHEMBL193582"	""	"None"	"442.60"	"0"	"4.93"	"6f"	"CCCC[C@H](NC(=O)OC1C2(C)CCC(C2)C1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'='"	"12000.0"	"nM"	"4.92"	""	""	"UO_0000065"	"11.12"	"0.21"	"-0.01"	"5.82"	"0"	"CHEMBL828748"	"Inhibitory concentration against human cathepsin B by fluorescence assay using 10 uM Cbz-Phe-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143550"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""	""	"12000.0"
"CHEMBL470707"	""	"None"	"515.00"	"2"	"5.76"	"9"	"CC(=O)c1c(Nc2ccc(Br)cc2)[nH]c2c(Br)ccc(Br)c2c1=O"	"IC50"	"'='"	"1640.0"	"nM"	"5.79"	""	""	"UO_0000065"	"11.23"	"0.33"	"0.03"	"9.34"	"0"	"CHEMBL1021958"	"Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138527"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"None"	""	""	""	"1.64"
"CHEMBL114410"	""	"None"	"463.56"	"0"	"1.33"	"11"	"O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H]1C(=O)N2CCS(=O)(=O)[C@@H]12)OCc1ccccc1"	"IC50"	"'='"	"430.0"	"nM"	"6.37"	""	""	"UO_0000065"	"13.73"	"0.27"	"5.04"	"5.22"	"0"	"CHEMBL875688"	"Inhibitory activity of Cbz-Phe-Arg-AMC against Cathepsin B cysteine protease"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134986"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"0.43"
"CHEMBL138499"	""	"None"	"537.98"	"1"	"4.05"	"47"	"Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1"	"IC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"16.17"	"0.31"	"4.65"	"6.77"	"0"	"CHEMBL657288"	"Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus."	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134316"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"2.0"
"CHEMBL1791001"	""	"None"	"401.51"	"0"	"3.33"	"1"	"CC[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12"	"IC50"	"'='"	"460.0"	"nM"	"6.34"	""	""	"UO_0000065"	"15.78"	"0.30"	"3.01"	"6.32"	"0"	"CHEMBL657293"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1131158"	"1"	"Scientific Literature"	"J Med Chem"	"1998"	"None"	""	""	""	"460.0"
"CHEMBL187687"	""	"None"	"492.66"	"1"	"5.91"	"2k"	"CCCC[C@H](NC(=O)OCC1(CCCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL830977"	"Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137872"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	"2000.0"
"CHEMBL1209311"	""	"None"	"279.39"	"0"	"4.17"	"4l"	"CCCc1cc(-c2cccc(CC(C)C)c2)nc(C#N)n1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1212567"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208729"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL3261923"	""	"None"	"418.50"	"0"	"1.60"	"7"	"CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4C[C@@H](O)CCN4)cc3)ccc2C1=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3268206"	"Inhibition of Cathepsin B (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3259727"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"5.0"
"CHEMBL275080"	""	"None"	"251.31"	"0"	"0.52"	"2"	"N#CN1CCC(NS(=O)(=O)c2ccccc2)C1"	"IC50"	"'='"	"1400.0"	"nM"	"5.85"	""	""	"UO_0000065"	"23.29"	"0.47"	"5.33"	"8.00"	"0"	"CHEMBL657291"	"Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134467"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"1.4"
"CHEMBL572332"	""	"None"	"355.83"	"0"	"2.63"	"9"	"Cc1ccccc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1058865"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.0"
"CHEMBL551060"	""	"None"	"376.87"	"0"	"2.39"	"21"	"Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1"	"IC50"	"'='"	"10000.0"	"nM"	"5.00"	""	""	"UO_0000065"	"13.27"	"0.27"	"2.61"	"5.27"	"0"	"CHEMBL1058865"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152364"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.0"
"CHEMBL2070937"	""	"None"	"437.57"	"0"	"2.92"	"4"	"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1"	"IC50"	"'='"	"1584.89"	"nM"	"5.80"	""	""	"UO_0000065"	"13.26"	"0.26"	"2.88"	"6.49"	"0"	"CHEMBL2073368"	"Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2069241"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"5.8"
"CHEMBL2070943"	""	"None"	"455.51"	"0"	"2.79"	"15"	"N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1"	"IC50"	"'='"	"6309.57"	"nM"	"5.20"	""	""	"UO_0000065"	"11.42"	"0.23"	"2.41"	"5.82"	"0"	"CHEMBL2073368"	"Inhibition of human recombinant cathepsin B using Z-Arg-Arg-AMC as substrate preincubated for 30 mins measured after 1 hr by quenched fluorescent resonance energy transfer assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2069241"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""	""	""	"5.2"
"CHEMBL122350"	""	"None"	"308.39"	"0"	"2.91"	"36"	"CC(C)CC(C(=O)NCC#N)c1cccc(-c2cncnc2)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL657287"	"In vitro inhibitory activity against human cathepsin B, using 2 uM of Z -Leu-Arg-AMC as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145055"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""	""	"10000.0"
"CHEMBL8651"	""	"None"	"543.64"	"1"	"1.61"	"8c (Single diastereomer)"	"CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3"	"IC50"	""	""	"nM"	""	""	"Not Active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL659820"	"Inhibitory activity against cathepsin B; In active"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146668"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2004"	"None"	""	""	""	""
"CHEMBL603084"	""	"None"	"470.24"	"1"	"5.07"	"18"	"NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1"	"IC50"	"'='"	"1590.0"	"nM"	"5.80"	""	""	"UO_0000065"	"12.33"	"0.29"	"0.73"	"11.50"	"0"	"CHEMBL1068287"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156874"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"1590.0"
"CHEMBL2376021"	""	"None"	"249.34"	"0"	"1.57"	"1"	"COc1ccc2c(c1)/C(=N/NC(N)=S)CCC2"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL134083"	""	"None"	"521.52"	"1"	"3.54"	"10"	"Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1"	"IC50"	"'='"	"6.8"	"nM"	"8.17"	""	""	"UO_0000065"	"15.66"	"0.29"	"4.63"	"6.36"	"0"	"CHEMBL657288"	"Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus."	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134316"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"6.8"
"CHEMBL138661"	""	"None"	"425.53"	"0"	"3.80"	"34"	"Cc1cc(C)cc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1"	"IC50"	"'='"	"11.9"	"nM"	"7.92"	""	""	"UO_0000065"	"18.62"	"0.34"	"4.12"	"9.67"	"0"	"CHEMBL657288"	"Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus."	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134316"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"11.9"
"CHEMBL1084402"	""	"None"	"362.40"	"0"	"4.35"	"21"	"CC(C)(C)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1"	"IC50"	"'='"	"6457.0"	"nM"	"5.19"	""	""	"UO_0000065"	"14.32"	"0.27"	"0.84"	"8.43"	"0"	"CHEMBL1101891"	"Inhibition of human recombinant cathepsin B by fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155369"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"6457.0"
"CHEMBL2370179"	""	"None"	"815.92"	"2"	"-0.24"	"14"	"CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(=O)NCc1ccccc1"	"IC50"	"'='"	"100000.0"	"nM"	"4.00"	""	""	"UO_0000065"	"4.90"	"0.09"	"4.24"	"1.40"	"0"	"CHEMBL657284"	"Compound was tested for inhibition of human liver Cathepsin B"	"B"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1130603"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1998"	"None"	""	""	""	"100.0"
"CHEMBL35762"	""	"None"	"548.75"	"1"	"4.66"	"6"	"CC(C)C[C@@H](CSC1CC(=O)N1C(=O)NCc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C"	"IC50"	"'>'"	"75000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL659817"	"Inhibitory activity against Cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1130829"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1998"	"None"	""	""	""	"75.0"
"CHEMBL51314"	""	"None"	"307.35"	"0"	"3.72"	"65"	"CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL659822"	"Inhibitory concentration against Cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134488"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"10.0"
"CHEMBL550059"	""	"None"	"384.44"	"0"	"2.73"	"10"	"N#CCNC(=O)[C@H](Cc1cccc(-c2cccnc2)c1)NC(=O)c1ccccc1"	"IC50"	"'='"	"7943.28"	"nM"	"5.10"	""	""	"UO_0000065"	"13.27"	"0.24"	"2.37"	"5.38"	"0"	"CHEMBL1062474"	"Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.1"
"CHEMBL422440"	""	"None"	"559.71"	"1"	"1.31"	"76"	"CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(=O)NCc1ccccc1"	"IC50"	"'>'"	"300000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL885063"	"Activity against serine protease human liver Cathepsin B (cat-B )"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1130262"	"1"	"Scientific Literature"	"J Med Chem"	"1997"	"None"	""	""	""	"300.0"
"CHEMBL8726"	""	"None"	"194.28"	"0"	"1.75"	"17"	"N#CN1CC(OCC2CCCCC2)C1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"32.43"	"0.61"	"4.55"	"17.38"	"0"	"CHEMBL657291"	"Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134467"	"1"	"Scientific Literature"	"J Med Chem"	"2001"	"None"	""	""	""	"0.5"
"CHEMBL391145"	""	"None"	"654.78"	"1"	"2.15"	"26"	"CCCCS(=O)(=O)C[C@@H](NC(=O)OCCNC(C)=O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"935.0"	"nM"	"6.03"	""	""	"UO_0000065"	"9.21"	"0.18"	"3.88"	"3.70"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"935.0"
"CHEMBL266567"	""	"None"	"630.76"	"1"	"3.11"	"13"	"CCCCS(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"474.0"	"nM"	"6.32"	""	""	"UO_0000065"	"10.03"	"0.20"	"3.21"	"4.60"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"474.0"
