Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)O)cc1	IC50	'='	97.7	nM	Compound was tested for its inhibitory activity against cathepsin B
COc1cc(/C=C/C(=O)c2ccco2)ccc1O	IC50	'='	20590.0	nM	Inhibition of human liver cathepsin B using RR-AMC as substrate preincubated for 30 mins followed by substrate addition and further incubated for 30 mins under shaking condition by fluorescence assay
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	1873.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccsc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	1155.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccncc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	2374.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	6984.0	nM	Inhibition of Cathepsin B
CSc1ccc(-c2ccc([C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F)cc2)cc1	IC50	'='	1400.0	nM	Inhibition of Cathepsin B
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	1605.0	nM	Inhibition of Cathepsin B
CCCCC(=O)N[C@@H](Cc1cccc(C)c1)C(=O)N[C@H](C#N)COCc1cccc(C(=O)O)c1	IC50	'='	35.7	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
Cc1ccc2oc(C(=O)C(C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)nc2c1	IC50	'>'	300000.0	nM	Activity against serine protease human liver Cathepsin B (cat-B )
O=C[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	IC50	'='	85.1	nM	Inhibitory activity against Cathepsin B
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccccn1	IC50	'='	107000.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin B activity in fluorescence assay with 100 mM NaOAc
O=C[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1ccccc1	IC50	'>'	1000.0	nM	Inhibition of human cathepsin B
N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin B
COc1ccc(Nc2nc(C#N)nc(N3CCNCC3)n2)cc1	IC50	'='	45.0	nM	Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1	IC50	'='	354.1	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(OC(F)(F)F)cc21	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis
Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@H](C#N)COCc2ccccc2)c1	IC50	'='	194.0	nM	Inhibitory activity against cathepsin B (catB)
COc1ccc(CC(NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cn1	IC50	'='	4080.0	nM	Inhibition of human cathepsin B
NC(=S)N/N=C(\c1ccc(Cl)cc1)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
CCCC(C)NC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	349.5	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(O[C@@H](C)C(F)(F)F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	223.8	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	43.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(C)C(Nc1cccc(C(F)(F)F)c1)C(=O)N1CCCCN1C#N	IC50	'='	23.0	nM	Inhibition of human recombinant cathepsin B
CCOc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'>'	2900.0	nM	Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay
Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)C(=O)NCC#N)c1	IC50	'='	31.3	nM	Inhibitory activity against recombinant human cathepsin B (cat B) expressed in baculovirus.
CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	112.3	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Br)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	98.5	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
S=C(NCc1ccccc1)NN=C(c1cccc(Br)c1)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#Cc1nc(NCCc2ccccc2)nc(N2CCNCC2)n1	IC50				Inhibition of human cathepsin B using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(O[C@@H](C)C(F)(F)F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	335.2	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N	IC50	'='	117.0	nM	Compound was tested for its inhibitory activity against cathepsin B
O=C(O)CNC(=O)c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2	IC50	'>'	10000.0	nM	Inhibitory concentration against Cathepsin B
COC(=O)CCC(=O)Nc1cccc2c1C(=O)C(=O)c1ccccc1-2	IC50	'>'	10000.0	nM	Inhibitory concentration against Cathepsin B
O=C[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1CCCCC1	IC50	'='	780.0	nM	Inhibition of human cathepsin B
CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)C1CCCCC1)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-B
CC(=O)N1C[C@H](S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)NC1(C#N)CC1	IC50	'='	47600.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)c1ccccc1)C(=O)c1nc2ccccc2o1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin-B
CC(C)C(Nc1cccc(Cl)c1)C(=O)N1CCCCN1C#N	IC50	'='	32.0	nM	Inhibition of human recombinant cathepsin B
CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCCC1	IC50	'='	12000.0	nM	Inhibitory concentration against recombinant human cathepsin B was determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1	IC50	'='	4200.0	nM	Inhibitory activity against human cathepsin B
COc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1	IC50	'>'	10000.0	nM	Biological Assay: Human liver Cathepsin B (Calbiochem) was pre-incubated with test compound at various concentrations for 5 minutes at 37C. The assay was initiated by addition of substrate Z-Arg-Arg-aminomethylcoumarin (Z-R-R-AMC Bacchem) and the final assay conditions were 1.1 nM cathepsin B, 60 uM Z-R-R-AMC, 126 mM sodium potassium phosphate pH 6.0 (Fisher), 0.3 mM EDTA (Omnipure), 2.7 mM DTT (Omnipure), 0.004% BRIJ 35 (Sigma), and 2.0% DMSO (Acros) in a final volume of 200 uL. Test compounds were serially diluted with DMSO and 0.01% BRIJ 35 to include a final concentration range of 20 uM to 10 pM. The reaction was monitored fluorometrically for 5 minutes at 37C. using black 96-well Corning 3686 assay microplates with a Thermo Fluoroskan Ascent FL microplate reader at excitation and emission filter wavelengths of 355 nm and 460 nm, respectively.
CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O	IC50	'='	14.2	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O	IC50	'='	1530.0	nM	Inhibition of human liver cathepsin B after 30 mins by fluorometric end-point assay
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	59.0	nM	Inhibition of human recombinant cathepsin B
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(Cl)cc2C)CN1C(=O)OC(C)(C)C)C(=O)C(=O)NC1CC1	IC50	'='	22623.5	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1nc(NCc2cccc(-c3cc(Cl)cc(Cl)c3)c2)c2ncn(CCCO)c2n1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1	IC50	'>'	10000.0	nM	Inhibition of human cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc(Br)s1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2cccnc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	IC50	'='	79.0	nM	Inhibition of human recombinant cathepsin B
CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'>'	12000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin B in fluorescence assay
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F	IC50	'='	9.0	nM	Inhibition of human Cat B in HepG2 cells
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@@H](C#N)Cc1ccc(C#N)cc1F	IC50	'='	260.0	nM	Inhibition of human Cat B in HepG2 cells
CC(C)[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	433.0	nM	Inhibition of human Cat B in HepG2 cells
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	5000.0	nM	Inhibition of human liver cathepsin B pre-incubated for 24 hrs in non-buffer solution without DTT
Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1	IC50	'='	5011.87	nM	Inhibition of cathepsin B
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnc(CCN)o2)c1)C(=O)NCC#N	IC50	'='	6309.57	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
O=C(/C=C/c1ccc(O)c2ccccc12)c1ccc(O)cc1O	IC50	'='	12950.0	nM	Inhibition of cathepsin B in human SH-SY5Y cells using RR-AMC as substrate by fluorescence microplate reader assay
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCCCC2)CC1	IC50	'='	14900.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1	IC50	'='	1440.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccccc2)CC1	IC50	'='	455.0	nM	Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
N#CC1(NC(=O)[C@H](Cc2cscn2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	2371.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'='	2210.0	nM	Inhibition of human cathepsin B
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCNCC2)CC1	IC50	'='	13300.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
CN1CCN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	6400.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
CC1CCN(C(=O)[C@@H]2C[C@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)NC2(C#N)CC2)CC1	IC50	'='	700.0	nM	Inhibition of human cathepsin-B using Z-Val-Val-Arg-AMC as substrate up to 20 mins by fluorescence assay
NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(Br)c1O	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2	IC50	'>'	10000.0	nM	Inhibitory concentration against Cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)C1CCCCC1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B after 5 mins by microplate reader analysis
CCCc1cc(-c2cccc(C(C)=O)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CCCc1cc(-c2ccc(Cl)c(C(F)(F)F)c2)nc(C#N)n1	IC50	'>'	10000.0	nM	Inhibition of human recombinant cathepsin B
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2C(F)(F)F)CN1c1ccccc1[N+](=O)[O-])C(=O)c1nc2ccccc2o1	IC50	'='	105500.0	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
NC(=S)N/N=C(\c1cccc(Cl)c1)c1cccc(Br)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCCS(=O)(=O)[C@@H]12)OCc1ccccc1	IC50	'>'	50000.0	nM	Inhibitory activity of Cbz-Phe-Arg-AMC against Cathepsin B cysteine protease
CC(C)CC(NC(=O)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1)C(=O)N(C)N(C)C#N	IC50	'='	3366.0	nM	Inhibition of human liver cathepsin B
CCCCS(=O)(=O)CC(NC(=O)OCCC#N)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	205.0	nM	Inhibition of cathepsin D
CCCCS(=O)(=O)C[C@@H](NC(=O)OC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	IC50	'='	171.0	nM	Inhibition of cathepsin D
CC(C)Oc1c(Br)cccc1-c1cccc(CNc2nc(C#N)nc3c2ncn3CCCO)c1	IC50	'>'	50000.0	nM	Inhibition of human liver cathepsin B
NC(=S)N/N=C(\c1ccc(Br)cc1)c1cccc(/C(=N/NC(N)=S)c2ccc(Br)cc2)c1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B using Z-RR-AMC as substrate after 5 mins by fluorescence assay
N#CN1CC(CNC(=O)C2CCCCC2)C1	IC50	'='	150.0	nM	Inhibitory activity tested against Human Cathepsin B using Z-Phe-Arg-pNA as substrate
CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(=O)NCc1ccccc1	IC50	'='	172000.0	nM	Compound was tested for inhibition of human liver Cathepsin B
NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(F)c(F)c(F)c1F	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
CC[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1N[C@H]1C(=O)O)C(=O)N[C@H](/C=C/C(=O)O)CCCN=C(N)N	IC50	'='	1.4	ug.mL-1	Inhibition of cathepsin B
CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)Cc1ccccc1	IC50	'='	883.0	nM	Compound was tested for inhibitory activity against Cathepsin B.
NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(F)c1F	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B
N#CCNC(=O)[C@H](Cc1cccc(-c2ccnnc2)c1)NC(=O)c1ccccc1	IC50	'>'	10000.0	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(=O)N4CCOCC4)CC3)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	64.0	nM	Inhibition of human Cat B in HepG2 cells
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(-c3ccncc3)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	54.0	nM	Inhibition of human Cat B in HepG2 cells
Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1	IC50	'='	1400.0	nM	Inhibition of human liver cathepsin B pre-incubated for 2 hrs in buffer without DTT
CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1	IC50	'='	83.2	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1nc(NCc2cccc(-c3ccccc3C(F)(F)F)c2)c2ncn(CCCO)c2n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
COC(=O)c1cccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
COc1ncc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)c(OC)n1	IC50	'>'	15000.0	nM	Inhibition of human liver cathepsin B
Cn1nccc1-c1cccc(C[C@H](NC(=O)c2ccccc2)C(=O)NCC#N)c1	IC50	'='	7943.28	nM	Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage
N#CC1(NC(=O)[C@H](Cc2ccccn2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1	IC50	'>'	5000.0	nM	Inhibition of human cathepsin B
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNc1cccc(F)n1	IC50	'='	68.0	nM	Inhibition of human recombinant cathepsin B
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NC1CC1	IC50	'='	417.0	nM	Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay
Cc1ccc(S(=O)(=O)N2C[C@H](C#N)C[C@H]2C(=O)N[C@H](C=O)Cc2ccccc2)cc1	IC50	'='	8700.0	nM	Compound was tested for inhibitory activity against Cathepsin B.
